"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-4.55189204781145,-1.80962521634919,-0.913360029753062,-0.218106910804778,0.687713447063733,-1.35743351083513,3.08752133180325,0.134304148274124,5.50141354324305,0.480548036659103,-0.587488144248734,1.46087131456866,-0.270041486113048,-1.81113677767804,-0.726920133198853,0.441676868640885,-1.82646738987014,0.241020321902664,-1.15895673119206,-0.504203343263177,-1.24478810699311,0.277456585592739,3.28102035834841,-1.00933096006086,-0.943888785199687,-1.81986161231868,-0.421257053391132,-0.871517734142351,-1.04302779744411,3.3795140415732,-1.7426487817755,-1.46374849886348,-0.448654377284787,0.829105316111854,0.281270935271255,0.713831755928286,0.925008989418702,-1.23902392341559,0.341902273571023,-2.64832137095197,-1.4914900931018,-1.65370296675755,0.457601815087495,-1.71415952420693,-1.70207636825127,1.47040743715159,0.134557663859768,1.25791929773201,2.48106023949733,3.86379221855204,0.202778306802238,0.126406578279604,2.16889658242917,2.26436450130826,-0.184317155510504,1.52120790046192,0.87951980669739,-1.90228956676193,-0.622680620994237,-0.965669936477163,-1.07555265856776,-1.68393126908488,0.0213157683098417,-1.40808256895419,-0.301468964103456,2.04536682142951,1.08048095667666,-1.24102884963617,1.07030594481017,NA,-1.46706848953571,-0.587528825505724,0.839968057786347,-2.1003536987928,-0.448230187879528,-1.05752641305257,-0.697824515378591,-1.02090744934945,-0.421070454083935,0.900750799041482,-1.54516975159814,-0.91188986900397,0.867205567814809,2.331315279308,-0.295700167817838,0.376745794599764,0.495523497432206,-1.27916085040554,-1.1737195189114,-1.78689260412397,0.901083110881793,1.935061053245,-0.364958996284787,0.228809828815739,-0.145521341729805,-1.75426281254174,"B","A","C","C","H"
1.80687556524665,NA,-2.06735518209642,-0.259220595873348,1.68271062536683,-0.899336590157309,-0.448752006804155,0.246284739544432,2.00754445146917,1.6696442705656,0.0999408598948472,0.268379856621509,2.1057058728918,-2.76269326508903,0.794043465975987,0.510041715857241,0.385284780068505,2.04846196872874,-1.27661945479848,0.593018049793107,-1.50382139054757,-1.28626498400158,3.36813711075545,-0.32785711784154,0.336962578039673,-1.36369893327961,-2.48493266926909,0.879815323126025,-0.44680566749499,-0.326232166399185,-0.509610296812382,0.509993969220008,-0.922565841572728,1.16370390250767,1.11915321389586,3.64990221454894,-1.17379989590028,-2.70735230222081,-1.88503198691772,-1.5961632319943,-0.734828767694419,-0.969181095071012,-0.992052690287117,2.59728986901906,-2.5501664259606,0.366771085490671,1.55802059011999,0.622989919007478,3.30463840346384,0.182884091268139,1.30461379362899,-0.243875103573689,-0.0551990412508411,3.77600801602351,0.0162975253935655,3.19272531128993,1.39710222235119,-1.8508945770539,1.05188760862477,-0.0989670237659031,-0.216882678789915,-2.7517400425925,-0.000402299921796523,-2.53169601458373,0.000157398005788456,-0.00712674571559957,0.650206063987873,0.956390121668901,-1.31028737264197,-0.655973320359837,0.531095769483944,-1.66096679468886,-0.145508399573181,NA,-0.457272867022608,-1.65526324243836,1.48195769266148,-0.997562512013168,2.31846366153103,-1.32584923877445,-1.3769870841668,-0.298559959757354,-1.05115794435139,0.261629793670104,-0.355064382615649,-0.749071445158734,-0.54641119974412,-1.13631721557715,0.010830740811592,0.863680497983086,1.28607214267815,2.12923829493406,2.87388920779959,-0.95673589262334,2.94648200656258,0.348536269869387,"B","B","D","B","B"
-7.41800427865024,3.14595538020002,-1.43479340320342,-2.35575045541893,2.14570810586986,-2.73002172725291,0.181676655981653,-1.60383997960265,1.48122962442151,0.863562586251383,-0.94521778473031,-1.90414189574479,-0.340215025999243,-2.44904738360144,-0.00222115835728931,-1.23157715197265,2.06286516055358,-2.95862685784342,-0.956937269979774,2.06786831808208,-1.61663647642955,-0.451559451335741,2.75457565423655,1.38820944229334,-0.449913818910444,-2.80958200386317,1.55721549923543,0.101243997297433,-0.93369313678477,-1.62050198429112,-1.1682588385924,-1.33937060376845,-0.937475267683588,-0.361073295312465,-0.526900439887047,0.965714552006405,0.502506461563427,-2.07761612597905,-0.736674408511739,-0.308597879643484,-0.658589129512712,-0.608814692911128,-2.01127816464374,0.728699126810314,-1.10355121169873,-0.614685798215016,2.41393200413771,-0.135684203459028,1.9734043342956,1.18678939565591,-1.0932070911324,1.12616365473712,-0.15425250633432,2.73377218403194,-0.89034575981036,3.10123448177533,-0.0723243433347169,-3.34592950175798,-0.925603644622459,-2.73224751095632,-0.0667232892961502,-2.6627193513875,-0.149467505124548,-1.82695448269471,0.436985822302253,1.79649937852102,0.869444527371224,-1.47111859874329,-1.19317205500972,-3.59191934722947,2.49790592879414,-1.59171348184986,-1.58511788758752,-0.618074540222607,-0.564376801637955,-1.17827949545461,-0.391751484537712,-0.536061780988599,-1.29793149832287,0.123848296301153,-2.63661272857637,-1.93045042103895,1.05067085517473,-0.349415584303719,-3.0327220726674,-0.648877835342992,1.0591593983191,-0.382574396086006,-1.62299705914616,2.43791992056245,-0.574944206491314,3.01129229450584,0.0237056835637196,-0.118925719193053,-1.32989133681854,-0.549677796340476,"B","B","B","D","E"
-8.77639759180924,-0.966570882071985,2.76840127925755,-1.01654577814679,2.57952038196674,-2.98988326520674,1.29948281750929,0.537700194028235,1.9729704480607,0.214713388924296,0.0347982459156737,1.86345320411162,2.55386583123418,-3.10146641141642,-0.0167167388383421,0.0238594113509341,0.422992967596109,-3.8790509398894,2.08150473327306,1.27325787357631,-2.21192335117918,-2.59037334841371,2.96862102868167,-0.0189311463634028,-0.720102634866455,2.54948913634125,0.161732498074302,0.225615093869277,-1.28932889452456,-0.51948858796748,0.371609543620937,-0.292990630263719,-1.71396342221363,-1.02859612150114,0.838701564683116,1.89927592626859,-1.36216918340004,-0.772582567111186,-1.09157938250797,2.29722151427167,-0.425463382612384,1.93229962419272,0.856302683901093,-0.452045468773546,-0.732219102194042,-0.78286916103556,-0.556163644610935,0.478740913084744,1.50201992905825,3.04888639589691,-1.67122818055919,1.54535187459865,0.50485999602384,2.10495739224969,1.09551108658718,2.67094004621279,1.89140021908007,-2.36383788803667,0.176571820194301,-2.32311506597103,-1.32186440551306,-2.88180516015282,2.22944386245687,-3.29401326216832,1.70230770739364,0.139378992279133,0.22658596908797,0.617204374436452,0.156900804264008,-2.40228081859307,-1.30946098292009,-2.59699891940954,0.549947059174881,-1.86309151990194,-1.01788873072899,1.5992685325063,-0.960873357232902,2.53016956720895,0.921265253463572,-0.249157972915977,-3.34184245559522,-1.71814781838166,2.40088594412466,0.66277919063453,-0.941320363176113,-0.134356910349971,1.29581581704202,2.42727287627951,-0.315647796585773,1.43429010086782,-0.662128672119645,2.3348951559415,0.131329015560316,-1.50633430002601,-1.19828780585352,-0.0612361364679794,"B","B","A","B","D"
-6.75584170945252,-0.998227064872377,0.657885971020474,-1.10470664394539,1.2899663383976,-3.9071280538553,0.901369723731818,0.497692619039644,1.79477298173651,0.779313532285271,-0.0858373668607459,2.6555314385445,1.98560238116912,-2.22205449467534,-1.5822502190763,0.0407158071636281,-0.918401834746442,-1.38877070232711,1.14371119596865,-0.86072273210868,-1.58980564537025,0.384118317074034,2.62252733611284,0.364440365830244,-0.398440980073867,1.27959665291239,-0.498705295482665,1.88010809587365,-1.20682928070052,0.892254402148159,-1.16475922604111,-2.18343639088306,-0.127414579256931,0.28565514330036,0.571800968874988,-1.40057265368418,-1.66903905535911,1.65134688474371,0.410683180760545,1.35968841246092,-1.02225011284035,1.11978910277608,1.06536961338082,0.578101883997834,-1.41657952911733,-0.910952863344085,0.212081016592314,0.438282652182261,3.29471367906738,3.76659637020085,-0.758949077004061,-0.297288662673436,2.59632096693066,2.05859321050794,-0.0434577049258991,0.262604008068435,0.62594415614674,-2.79315105029841,-1.73748596605921,0.354950373083324,-2.24444477857721,-2.68060915611004,2.30216650011295,-3.85135440402015,1.13952715277585,0.804259816720566,0.0623097286007646,-0.161677230959867,-0.806956575066475,-1.29678740546251,-1.00271045339139,-1.38857460769737,1.59900002010669,-1.67725313313826,-0.804624275181268,0.506832342455902,-1.8662870502454,0.92585902148225,1.77523202102946,1.14408491672328,-0.995010613948085,-1.51773847097405,-0.513447618594785,0.722547106414235,1.25745271477011,-1.22007070177123,-1.24755888866535,0.900688692161262,-0.13925540164649,-0.957326445040002,1.12788164087991,3.13159017544806,-1.2996328066338,-0.861063994889429,0.672235360279614,-0.659976151746875,"A","C","D","D","D"
-9.60819720714811,-0.821038580167217,1.55105037024447,0.444679649536541,-0.486050707496533,-1.78988431023092,-0.663241155846927,-0.340686347499856,1.45965473636733,1.1876712174658,-1.52925103373085,0.352687102622294,2.18028394825098,-1.79460607250408,-0.966016570484614,0.962230192641834,-0.00101353185159991,0.492330455643028,1.3369059137511,0.510236024209099,-1.7777924856254,-0.649617449434436,1.08661327743698,-3.18575587715095,-2.05796763056625,-2.31599152599281,-0.0323809438586842,0.149139276401157,-0.634151298548889,0.567098418516278,0.157769745437289,-0.779687991242,-1.42866792387574,-1.88369902834667,-2.51373194631702,0.681255232952145,1.04739844508459,-2.77464772617418,-1.8436881329311,2.82446220976131,-1.94496053728667,1.71491402834102,-0.603027571793643,0.136136078252988,0.761038402472879,-0.124243581697841,1.8536314083181,-1.3267175502056,2.201746688586,-0.400770652939397,1.78535956536284,-0.484900988608142,0.721509473135974,4.94383140118696,0.0168465327630874,1.42088000937855,-0.0626659983591187,-3.97693934704007,-0.338273914715976,0.0467549246146582,-1.09454807643016,-2.95535095137927,0.803444574256974,-2.9400887125036,0.884159174519387,-1.87240496905659,0.554456867094804,-0.538541780103969,0.806165811745913,-1.25191709711286,-1.35729853592607,-1.35122947745387,-1.06652317264543,1.37164087153024,-0.377887200602141,0.463688952704579,-1.0714228057906,1.46969453828488,1.87855913040703,-0.250590596375071,-2.44289150476859,-0.402323574377891,-0.668249114238934,-0.0484797911987331,-1.3102990988336,-0.591913986214614,-0.232784271552439,1.47397277509165,-1.07928207370485,1.03178434327312,-1.522203663348,2.5114781230476,3.34123825640296,0.183425049047286,-0.92687304238495,-0.166358943263941,"B","B","B","D","D"
-7.88044614531193,1.06219424411892,0.76701581330872,-1.25341920262254,0.694370785470494,-2.80406229315101,-0.69938894851649,-1.451358078911,1.04789984202998,0.44920413531982,-0.104119853742687,-0.212466725231698,2.39204929068509,-3.29065588413768,-1.94603904898084,-0.129463626599323,-2.34596256649854,1.52336649732488,0.294907585997795,-0.369708503801796,-2.07359770681621,-3.23734789690519,2.14049111735735,-0.577083043569858,-0.528470024625931,0.450619270066358,-0.713606148622615,1.2875297277558,-1.65801433213749,1.32297590269124,-0.242279374816097,1.61924240783964,0.794269682535344,-1.05899282770123,0.655710342885097,1.24265662641821,0.803734544295726,0.615367935290076,-0.0442218296556139,-0.52882220243733,-1.5930096425762,0.00431240241792258,-0.350811342998884,1.30517614335583,-1.86988719293476,1.93514368176201,0.813934362443433,-0.221477604940088,2.47851955236064,3.93538001529199,0.763683261504242,0.101061434571267,0.149091566435233,2.39846137560913,-0.679503767283174,2.26159147052483,-0.861619632103365,-2.97998004017314,NA,-0.325229122453283,-0.625247722407853,-3.13990890229106,-1.27372632968301,-1.60276700192466,1.52707610531003,0.918367453986886,-0.499184511655335,-1.67725047926178,-0.593510035528952,0.545501007849459,-0.193147822507483,-3.47691794295558,-1.56738653285079,-1.15405714938249,-0.800533243138904,0.127339454650677,-2.33973351658385,0.292267720366583,1.93633548486963,-1.01128757972798,-3.31021368344509,0.969505883833845,1.0412586228398,0.284967097007264,-1.96019921598291,-1.74028189325969,-0.803753832643825,0.189358762890637,-0.657254690607399,0.365252434748044,0.190136927456722,2.95955833858951,-0.496117488424368,0.689368019753822,-0.857620787410507,-1.27316988779014,"B","B","B","A","E"
-6.82469412502546,-0.728790759864161,0.069527220609444,-2.07143043474707,NA,-0.411981693312305,-0.198609882483164,-0.120924935771265,2.43730630119051,-0.722935631535273,-2.28584961651584,0.590451485799859,0.71439366163434,-2.88209128865292,-1.8703144761162,0.124601449843217,-0.545700367764954,1.60711240595843,-0.319908532535683,-0.935255694626099,-3.10460116858064,-1.78000598005269,2.64062872190035,-0.704466112792128,0.321854903773145,0.407091417192715,-0.866695014187997,1.25714899172557,-1.37530400103359,-0.886638263634029,0.505469617468248,-1.01102599784426,0.302599803092109,0.594723913389807,1.91572405981741,1.41853711331219,-0.601916317265127,-0.385115147762952,-1.05852879104536,-0.0788839034845091,0.574464982482655,-0.105465772130769,-0.111079059056493,1.31682355917132,-0.466556583674116,0.18929521882193,0.971992183358744,-0.571132051372788,3.1620637065133,1.21051153918323,-0.367367008396973,0.926329133549653,0.695886989055324,4.08398917506966,-0.290912172912789,0.528186451276059,-0.10881859861131,-3.48654409562407,-0.576242864887629,-0.339081535882063,-2.09454575583122,-1.45249219371941,2.938219203077,-0.188668777900833,-0.140693019315182,1.52824242735041,1.65920925410861,0.454069291001303,-1.01445290684346,-1.8389348360805,-0.995878864293894,-0.47848584211813,-0.961537167193166,0.2935089235513,-0.703361024709538,-0.00983672904131572,-0.886028467429269,-0.570071146209721,1.28791214501296,0.693337656783992,-3.07127437842031,0.156999137609243,-2.71316597267195,1.02693283982022,-1.06651238037941,0.863473890117826,-0.155804276257877,-0.492318557222139,-1.62622745792974,0.447199754775122,1.50733751197369,2.52951410454656,-0.600457537398717,-2.06875513867082,-0.126281682237416,0.150750331914105,"A","A","D","D","A"
-8.29101493094626,0.384658584061956,-0.475731865462898,-0.100454923098823,1.01707959666199,-2.6705921152173,0.137552677329301,-0.049582076246699,2.96556740088765,-1.35514665499266,-0.54085268391014,0.319773989137043,2.88123263084393,-0.908130620417113,-0.200316542960375,-0.00395694298812246,-0.524879214124222,0.076408974059202,-0.194112216929082,-0.903505802269096,-2.71273215372452,-0.243303631101122,-0.193776691417913,-1.51511401218959,-2.34686477920288,-1.06200104536459,-0.545205142466818,-0.932735941269069,0.0461282166486181,1.68731502051379,-2.26593405840575,-1.57568733583769,-2.37542657348172,0.665709182082342,-0.366107654376101,1.72697022407724,-1.10420248113153,-0.492711279775077,0.881766922962715,2.66644208643825,-0.988883103419678,0.290005894645407,-1.26392294741024,1.2082639903546,-1.95518816100248,-0.672019393058511,-0.639753475837217,0.224987297417665,3.51042825756034,2.21677696262173,0.338308925563658,0.697395641134715,0.679055077280994,1.02278501577233,-0.416717192316165,NA,-0.446640038504314,-3.4831280251298,-1.82588799550611,-1.47180109389676,-0.45593237717144,-2.6699283675873,0.346394683939139,-1.19292059435283,-2.18535428325342,-0.74573511789234,0.450803351511983,-1.30675914014507,0.151649031974498,0.241357309985573,-0.70956965635395,-1.60806169118184,0.512365276162423,2.39472292762287,-1.3095945775323,-1.16028068450632,-0.81301947207081,0.110238292351835,-0.862247305820903,0.0756048970778447,-1.63347917548103,-0.23627495835395,0.156531022510332,-0.241757399608241,-0.609354610848286,-0.0746046903630293,-1.47757724743266,0.0603362151039079,-1.07651957712882,2.81174160679566,1.2785264720916,1.01724503541484,0.726431576353077,-1.08364872708718,1.54577464658163,0.941171925669217,"A","A","C","B",NA
2.17805271213205,0.522872549904338,-1.59850646784577,1.38961788503936,1.22853623012971,-0.362776029010476,2.86609917153402,0.386847901001639,1.54065754817939,0.28253821879758,-1.83542444067987,-0.473186676684255,-0.807979546451498,-0.360318921077549,1.81807417476736,0.300386781400105,0.313552037269856,-0.950019015254681,0.678025043056776,0.068247277598897,-0.944206492429766,-0.412811165405281,1.56660061887182,2.10878482862709,0.215430082558306,-0.533122076440393,NA,0.530369561345099,-0.874511170993601,3.0361305688964,0.925992800840544,-2.02513419133517,-1.7433600202988,1.76866959704932,-1.11847355072092,0.782278027485346,-0.684899023843031,-3.03413769141926,-1.85488135590591,-1.01931183476021,-0.834457717414159,0.43990218672583,0.186822679214144,0.0950333125223114,-2.33369607522105,2.9961811595324,1.91518874456219,0.870346877697924,2.25572104818965,2.75876278412632,1.40075121166138,-0.439609403756217,2.44045037924054,1.5640025249051,-1.57438258902572,1.75959805074598,0.0492231578399499,-2.76491025365416,-0.946810879273222,1.45003955153161,-0.970354157991226,-1.23497522605253,0.359899490612096,-2.81908527646864,1.67328142932287,0.447867732214191,1.5342851029368,0.0734943606502598,-0.964028926263814,-0.314191761251673,-1.81335176399744,-1.28630976827423,-1.31139893785488,0.239795724152011,-0.298375487628626,-1.46124390730843,-1.54877307231276,0.346015146958627,-0.227335529664251,0.451158882015385,-3.98994125405789,1.24709901417918,-0.29219327719064,1.78030881890551,-1.251922099047,0.84997670282798,0.633590983488972,0.65182010823514,-1.58019439882984,-0.247347554679243,1.08643889735201,2.48918029333851,1.24980998302594,0.249126882955865,-0.682216538761156,0.723193039747119,"A","B","C","A","E"
